amazon_user_id,book_id,rating,timestamp
AGYX46K4IN6XVWQ5G3C7CZUH662A,3107,5.0,2006-07-22 05:17:10.000000
AFUAQRE5I2K72ZIYUEFKCUN6RLGQ,3073,3.0,2015-10-15 08:19:24.000000
AEXAORDQPFN67JGSNQ6GU27QLWIQ,3101,4.0,2016-05-05 02:36:43.000000
AGEKK2FSELJCZIGTQMOSHYMLO7PQ,3107,5.0,2003-12-01 06:50:50.000000
AFP6LWUUKN2PPEWJQVMAF3ZAABAQ,3051,5.0,2008-12-18 03:00:25.000000
AFBBN6BGYIAQ2IJ4GRWUCBTRLTTQ,3022,5.0,2005-11-20 22:58:34.000000
AFNDES5DJZDJ3KWREKNFWEXMPBMA,3002,3.0,2012-09-25 10:09:28.000000
AHXIS7SNT6U326JBLKEFKPLL6PVQ,3098,5.0,2017-06-19 04:25:25.282000
AHZNZFV6IHU3J7CJC5FUQ4UCDLZQ,3017,3.0,2017-01-17 06:31:54.000000
AF6VIU4SLXDY4JNCXOUCYYI5KLNQ,3128,3.0,2015-05-07 00:21:42.000000
AEAFGI2LQNQMKV2H5ECNXAZE55BQ,3150,5.0,2019-06-02 06:39:23.010000
AEFKVSX3H7JBJ3AMZXSSRTL5ZKUA,3062,2.0,2017-11-28 20:33:35.533000
AEPKMHG7ZHTRPEVB62PJFQV2OFDA,3111,5.0,2018-12-29 21:28:53.480000
AFDBMMA7KGZUPJRTFIBXXDQWADAA,3098,5.0,2017-12-15 13:22:40.309000
AFBPHEEHA4QABOZQRHR2B3UDKKGA,3142,1.0,2019-02-19 01:02:35.166000
AE4XRYFYIM6F7C3FKTFKY26VSBYA,3092,5.0,2012-10-21 01:32:13.000000
AG7EXTNOF3DDAYNGVAKY4MASWEWQ,3051,3.0,2012-12-24 05:01:17.000000
AHHFVU2AKWTIGAVVUHMQXNJXVH6Q,3017,5.0,2014-12-10 01:08:57.000000
AGQANHHEX3K47H4FX53ZL3VZHBXA,3086,4.0,2015-11-24 04:37:54.000000
AGNJSDGCKCEDFUTFHVMPZMMIVMOA,3083,5.0,2008-04-05 20:33:10.000000
AF36TFJ7ORSPYXGZPTLQWYXPI3PA,3142,5.0,2002-10-31 13:34:07.000000
AFDPJPX5JLSNXZX5C7NLRMCDHTLA,3100,2.0,2017-07-08 02:06:54.010000
AFFDRL2ARNARQEYERSZUELSEBYMA,3142,5.0,1999-12-01 06:37:10.000000
AGSQ5PD2TWOX7HFYQYNORG62ILWA,3100,3.0,2021-10-03 01:35:20.987000
AEF6EQ2YCUE7IYNEL7DBHJONHWEQ,3098,1.0,2017-03-24 03:12:45.000000
AFQK5UZYUPT5CEQOZIT57KAGXYHA,3142,5.0,2019-09-28 06:57:03.805000
AERLER6U53RIFW7EC54MXUXIQMQQ,3020,4.0,2006-04-04 14:48:00.000000
AG3TA4X7GTFTNUQLTFSQQACBNY4A,3107,5.0,2011-05-20 05:44:28.000000
AEUUK2UM332KFVGDLBY2U4LHABAQ,3002,5.0,2013-05-12 08:26:19.000000
AGZJFIXPVR3SCGAVVENLNBEAFO6Q,3100,3.0,2019-04-23 10:49:48.290000
AEPUV5MAE774J2BZ2Z4U2FA4PPSA,3087,4.0,2014-07-22 03:42:59.000000
AG2UYNL6UGPHHGRNXMHQAOHCNL7A,3142,3.0,2013-12-21 04:33:23.000000
AHDQY5RS2JL3JQ7LLCNWLG6R5MPA,3125,5.0,2017-11-12 02:05:29.477000
AFYXGHBTKE2FG3F34C3PXXST2HGA,3011,5.0,2016-04-15 17:39:35.000000
AG3D3WHS5HSXJTIVW6VPUFMQHADQ,3092,1.0,2014-08-04 09:31:52.000000
AHAWFATZ7P6XHALB5KRX2RDF2ULQ,3043,5.0,2013-02-10 20:43:21.000000
AF4XN5X2OKQRFFRUNZG2TMUZQNWQ,3101,5.0,2016-09-18 03:33:27.000000
AFPAOX6KERV5B76NANMKZZ7BIXVA,3033,1.0,2014-06-12 04:09:29.000000
AEZL5PBQJG5VCVBF42VYEYKJYYLA,3125,3.0,2014-02-28 23:03:42.000000
AFNSLOLMI26HEF5OOQRI73QRYMCA,3098,4.0,2019-08-02 05:31:48.812000
AGFFJPYJ62MMTRT3XCF3WZNDILWQ,3101,5.0,2014-10-14 22:25:19.000000
AGDCTTAJJUS6G4ZI2EL2VQJJJI5Q,3051,5.0,2018-07-04 23:05:00.207000
AGDCTTAJJUS6G4ZI2EL2VQJJJI5Q,3107,5.0,2006-09-01 19:19:14.000000
AGDCTTAJJUS6G4ZI2EL2VQJJJI5Q,3147,5.0,2003-12-24 20:10:09.000000
AFNLH3JQPSQM6UW3KSRJVWBV6NOQ,3140,5.0,2018-12-27 23:02:11.454000
AE2HLTFOLUITF4UM6DIND4GP5FHA,3017,5.0,2016-05-29 13:26:43.000000
AHEJP7OILJ7ORSIVKXE2C3PPAP2A,3027,5.0,2018-02-05 00:24:07.218000
AHOTV2IZNJPVBPXMSCQRJPETPEKA,3051,5.0,2014-12-16 07:20:36.000000
AHW4SV6C4ASTCWZGF4JXOFFLWAXA,3071,5.0,2013-05-10 23:00:12.000000
AFTJQ7BNOAUIXDFP6ARXMOJQUG7Q,3002,5.0,2011-11-18 01:34:48.000000
AGRP3IXGYATAI5ETRXZNI727TSNA,3002,5.0,2016-09-14 21:59:03.000000
AGH67M4EQ2A4PIZGSZB2RTB2GZZA,3147,5.0,2000-06-18 03:13:57.000000
AGH67M4EQ2A4PIZGSZB2RTB2GZZA,3142,5.0,2000-03-13 22:07:38.000000
AG6QK53RCDM57LEQBKWU635OL5LA,3132,3.0,2013-03-05 23:56:18.000000
AFRJROLVW77FXV3K3FDV4TCRDL4A,3142,5.0,2016-09-11 20:46:04.000000
AG6DWQUBF5R5Q6BS5W4PPDJ2SDXA,3142,5.0,2016-01-23 02:28:26.000000
AF75EANZAJNQOEM7ZIR42PGPFUWA,3017,5.0,2018-10-26 17:06:21.071000
AGB2IBQDJINURAUQR3RWDCFVMJCA,3132,5.0,2015-12-22 20:09:55.000000
AGWV4OSVM7MGIAA2AIYEGEG6OFNA,3017,4.0,2015-04-09 02:11:14.000000
AFGENIC3KM23SZQMTA3DBS3S6LPA,3022,3.0,2001-12-27 06:06:55.000000
AGWJFPSZC6RVZURIKVG37KD2S4FQ,3101,5.0,2013-01-30 11:12:33.000000
AG2NHS5MPC3M2CQ7OYHGCKYE2YCQ,3062,5.0,2013-04-17 05:56:37.000000
AHJZEYSGI5QSKEM4AWI2PF6OGQSQ,3134,3.0,2003-11-21 05:26:55.000000
AGRJAHSCMZYDVPWXQ2TS7SLCTWSQ,3146,5.0,2020-10-21 10:19:15.149000
AFBAO6P4DGQML2TT2JY3APJG3CTA,3017,5.0,2020-02-11 13:22:00.510000
AFLEBLALZZRNONAYNFAWORPZHZ4Q,3100,1.0,2019-01-04 04:04:46.071000
AFSTRJIEOVC37P7KHXCL5SABPU6A,3033,4.0,2014-08-24 01:06:52.000000
AFSTRJIEOVC37P7KHXCL5SABPU6A,3031,4.0,2014-08-24 01:06:47.000000
AHXXG6USTGTCX3X2VTSEU36WI42A,3156,5.0,2022-02-06 08:01:16.942000
AHZ5U64J3QJPRP4I3C6P74MASUJA,3027,5.0,2017-12-13 12:02:53.289000
AEVFKNAU3RQUXLOETZPKVT3Z2R2Q,3107,5.0,2013-10-26 07:10:42.000000
AHROSXXJ72TBR7JICAPLRBVGSA6Q,3098,5.0,2019-07-21 04:18:44.863000
AELEZ26O5TCZ6TDW7NQEIZIYMC3A,3051,5.0,2016-03-21 03:57:06.000000
AG6MMHYJR2ZBBNPY45GFKFAVQATQ,3115,5.0,2019-04-03 19:12:45.743000
AELHSFSPCERRFSGWZO4JZ5VL35GA,3027,5.0,2017-10-09 01:30:39.658000
AEDQUSWYE75SSELCB3WSC62IGP2Q,3017,3.0,2020-03-31 21:55:22.871000
AEUTZDXI7HF6WT6DWRGYBUHEFASQ,3002,5.0,2014-11-24 04:39:20.000000
AFLRLWM5PUZWBL5BASB6FNYRVB2Q,3142,5.0,2016-04-16 07:08:17.000000
AHX7CSHFEC5O6GERJKTDZDAGJ72Q,3142,5.0,2021-09-06 03:53:28.997000
AH2C3OASWL4NISKE6XBMAE7SNUGQ,3002,5.0,2014-11-22 16:15:29.000000
AG6XR4GS2MLY5PPQQSHUSYF3NZ5Q,3002,3.0,2013-11-05 03:38:40.000000
AHJNXF45BB7DDIQUR5NAEMQUKRCA,3142,5.0,2021-01-13 04:44:35.772000
AEMY3E5SQIKS73RZVNM34KBD72CA,3101,4.0,2014-10-03 02:44:00.000000
AGLEOOM242ZOVYXFGL3PH4SXPF4A,3122,1.0,2018-01-31 01:57:17.235000
AH3JZKIO4HEGNSII2VUODU52ZWJA,3101,5.0,2014-12-30 07:12:32.000000
AGBKTKQZQBH5WXHAEGYSBCRGPVVQ,3017,4.0,2016-05-31 10:21:43.000000
AEHSKBGJURVVD3FMNHTKWZLVWG7A,3049,4.0,2002-01-01 02:32:56.000000
AGHJAPMPZ2UPSLZ3HXU4H3OLLCWQ,3098,5.0,2017-10-08 01:52:54.369000
AE7RJKPQHN6O36ZQPROBHAV4C24Q,3147,4.0,2004-04-26 05:36:17.000000
AH3QQOSBTT3KWQ27ZV4KA5LMYJ2Q,3002,5.0,2010-02-22 12:46:02.000000
AEFWVU2M6FVGCQX3GU7URBTWX6TA,3037,5.0,2000-12-30 03:43:44.000000
AFI6AX3YRVP3BUX7JVUGFH44Q6DA,3037,3.0,2014-09-10 13:47:16.000000
AEQEOC26Y3G57CHU5IBDVZ4BWMTA,3100,5.0,2017-02-11 23:56:58.000000
AFHRMHZPM2BZC7372XKAIKKUJ37Q,3147,5.0,2016-10-25 08:14:57.000000
AHDKKTRBLN66JYLUDNZ6X3CML26A,3051,5.0,2018-12-08 01:30:37.542000
AFL325ZIESBZNRM7GJVETDLEHWBA,3002,5.0,2015-01-04 08:52:39.000000
AFL325ZIESBZNRM7GJVETDLEHWBA,3147,5.0,2015-01-04 08:51:19.000000
AGA4NJXQYCBPSAJX3NKLR56INISA,3125,5.0,2016-12-10 15:28:50.000000
AGVNK2ORLTTKZKXNCAMMT2UA674A,3107,5.0,1998-03-04 02:19:46.000000
AENS7SN32R6QWTXLN4ASHVAHLM2A,3142,1.0,2016-06-25 10:00:13.000000
AGSIPPO6XJHU2CN46B5DYV45HLAQ,3083,5.0,2007-05-24 20:51:45.000000
AFGRDZZ3PG5UCOLJDX6A2WUQUHUA,3154,5.0,2004-02-17 07:04:02.000000
AH7WUEKRAPKTJQRSPQCZRHHK6QOQ,3129,5.0,2020-01-21 01:37:02.174000
AF27H42Z4NFDROZRYNBAQHY2VUGQ,3129,5.0,2018-03-01 09:23:54.128000
AER4KANWDTDGUVSVP7VT7JAU32QQ,3142,5.0,2015-12-06 09:01:35.000000
AFQC22EZ6JUWXGWJ5CYUXXOSKWOA,3036,5.0,2014-09-08 05:05:03.000000
AGU6YEKAIAHBSV5SSF3FMMMTFIMA,3071,5.0,2011-03-08 22:09:21.000000
AECL2HJLBJYDL3HGY26LLKH6SKTA,3054,5.0,2007-04-05 02:58:34.000000
AG3B27TZI7JIEQ2RJORWDNJWAYTQ,3050,5.0,2017-12-09 05:47:24.318000
AHCZM4ZRUOAFI27AOIZWEZBRH24Q,3062,2.0,2008-12-18 23:20:49.000000
AEUHUP4ZAOJJRJPV24TP2H67OAJQ,3017,5.0,2013-09-26 00:08:43.000000
AFUXJBLUEAWYYGA3BDAT6NGRQAHA,3111,5.0,2017-01-14 00:29:13.000000
AGF3E5OCASSDJP5WWAMQU5DP43MA,3033,5.0,2017-01-10 11:53:33.000000
AES4S6G5Z3CQQBYJ2HZCY6IVNILQ,3017,3.0,2014-08-02 01:03:03.000000
AH4T6BDB5L6M4CWXWKOABRVZQDDQ,3002,5.0,2015-03-10 23:38:49.000000
AGCTWDMWUXDO3PQR2PVMBO7UIMLA,3050,5.0,2018-12-31 04:04:46.364000
AHBTE72UK5EFJVMUWOYUR2YOZ7CA,3107,4.0,2015-07-30 21:28:01.000000
AG5PN7S67RHF5FPXCKTXO3DGBMBA,3140,5.0,2017-04-11 05:49:07.000000
AEBIHMXMPEYI6R7UTMR2NACICF5A,3092,2.0,2007-11-29 20:58:23.000000
AH7EXHWUNDKV522HN46Y7BOOYFJQ,3142,5.0,2016-11-15 05:50:54.000000
AFENWXO2HJWMKWKXDJBPMR5OL7IQ,3051,5.0,2014-04-04 14:22:38.000000
AHP3PG3GWF5SDUJSEGWHVBACFN7A,3051,3.0,2010-11-08 10:03:21.000000
AEDVR4ZJAF3HVN4K7PEQXGZE5KSA,3111,4.0,2017-07-03 21:35:34.877000
AFPEQ3M2HMNE4ZNEW5M6SUS45UFA,3142,5.0,2015-09-20 07:03:01.000000
AG2ATLKRTP4RIC3ANGJFNWLP6F4A,3001,5.0,2005-02-14 13:59:35.000000
AEJCOSEXQRMYO4A2WQSZXU25BUPQ,3043,2.0,2013-02-09 02:55:50.000000
AEIKQRESCFPVNJVGHQPJWY7LIR5Q,3027,5.0,2019-07-18 23:34:06.909000
AGWN6TRWUPR2JUEYWZW5L5HFI5TQ,3017,5.0,2023-02-19 22:45:21.499000
AGNCQD7QKN4BMFPJTPS7P5NXXEJA,3036,5.0,2016-05-21 23:53:34.000000
AHREABX27MKQXUTNRWOBDBZSZWAA,3142,5.0,2020-06-02 16:50:59.221000
AGUMK4YX226TRB5SRDLZTVVPRF2A,3090,5.0,2020-10-26 08:57:31.784000
AEL7AGCYGXRBM2L54EAOUU5ZSP2Q,3140,5.0,2016-02-02 05:48:08.000000
AGPWQIHJKEYK5PGUPKAWD6EZH3LA,3071,5.0,2015-12-02 17:44:15.000000
AGMM5C6RMPTZT6Q2KQCB44KVN6SA,3142,5.0,2019-05-24 06:11:27.068000
AGKGSZNIRSTVCCCLQAJOZBL2EXOA,3142,4.0,2013-12-25 00:55:12.000000
AF4KJFJZN2VG4ZBICIWW6SW7TSNA,3047,5.0,2006-04-08 23:57:38.000000
AEIQAURLPT6WHIUQV6YSVYNB2O7A,3031,5.0,2012-08-21 00:18:40.000000
AHGWWKDXY6FZJR7PPBDMQLSC4ZNA,3098,5.0,2016-05-28 08:36:01.000000
AF4MNP5JF6XAD7CSMO5F4YW2EF5A,3122,4.0,2017-04-04 01:01:20.000000
AFFY26B2LESEBEQH72YONN4DFN4A,3100,5.0,2020-11-28 23:50:18.248000
AEV2HKC3BQHH5A2UY4NKWFOZVPQA,3142,5.0,2022-11-18 01:38:41.937000
AHJMYP65MXWLOYUOIWSQXRB5DGKQ,3043,5.0,2013-12-03 13:15:04.000000
AEJ57S7AQVGCQS67XOKLMYFNWK4Q,3107,5.0,2001-02-23 03:09:56.000000
AHSCRZWJF3BU5UKL4XIPVZKEBPFA,3088,5.0,2014-12-10 01:50:55.000000
AH4N5XHLQYZU4RZHNBRWBPQL536A,3142,5.0,2019-12-30 02:55:31.201000
AFRRQGNWB2RHTDDIQINDOSZWI6UA,3146,5.0,2020-01-24 06:28:21.937000
AFZT2INCLJVVNBNLOVURWRNIFSXA,3047,3.0,2005-11-04 21:28:14.000000
AGBF3J7JLR4CYIXU7Q7UEU23FGJA,3140,5.0,2017-10-20 03:44:31.901000
AEEWU3WOKQ6NTTS3HGMOQAHJY2XA,3107,5.0,2014-11-13 08:47:32.000000
AG5XCA6R37BDU4SG7RNQOJ2XHYRA,3011,5.0,2019-01-24 11:14:16.042000
AF35ETQGD47WHCSNLRMW4N25GNMQ,3108,2.0,2019-09-24 04:17:18.137000
AEBL5OHT5ZGH47644CNFLDMCDYVA,3002,5.0,2011-08-24 11:05:39.000000
AH2PNQOYU24JE56KAC253PNY6RNA,3051,5.0,2011-11-08 10:05:38.000000
AFCP2HB2HTHSPYHYV47MGPMHTHWQ,3002,4.0,2013-02-20 00:00:22.000000
AGNMFZXSRXTSDV3GHFDOBFHIGRLA,3017,3.0,2016-03-26 00:54:47.000000
AE4LIBGTYPBVOBGFUPD4YCGAHEEQ,3101,5.0,2014-12-20 19:40:50.000000
AF4BMWOWXXVIB72LXZLFCC5AQXJQ,3005,5.0,2007-07-11 12:42:57.000000
AHX2OVQPGYVCQHMEBEADPGQ6XZAQ,3036,5.0,2017-06-22 06:09:03.889000
AFHMRRMVKJSXZJFSCHXWLNKOQVNQ,3051,5.0,2014-08-01 22:14:19.000000
AFHMRRMVKJSXZJFSCHXWLNKOQVNQ,3128,5.0,2014-03-27 02:58:48.000000
AHQRVS6SJ7ZDGRLYBAHUKQHENRKQ,3101,5.0,2015-12-25 00:54:35.000000
AEILMVSVHHVQAL4T2JRZ3WFWZTHQ,3142,5.0,2015-10-09 14:26:44.000000
AFFYITWLSS4V5F5NJREQ3W6YU7YQ,3142,4.0,2012-06-07 06:38:48.000000
AHX5NFKTG62ONNYEXCTOBQ2PJ2UA,3101,5.0,2017-01-02 11:11:05.000000
AFT7544VRYEXIUT6QFKD2LXIZUGA,3098,2.0,2017-01-16 14:40:09.000000
AG6TDXXQKDZYWNOR7TD3UJNPE3IQ,3108,2.0,2017-03-09 07:14:58.000000
AHWAYQJOVTXFN6SFGYZL72SIK4ZA,3111,5.0,2021-11-18 03:35:51.318000
AECYGA52EQRWQH43IMCVAJE7EZ5Q,3098,5.0,2018-03-20 01:35:34.879000
AFKLS576RHTEMGYM3MZVCKYJB5VA,3130,5.0,2014-09-30 21:48:44.000000
AEE7TTRGGKJDTY2QNN5GDF2K4DDA,3036,5.0,2019-06-12 21:13:49.842000
AE7SHOYSS2M255PY6I7M3INWVPVA,3142,5.0,2015-04-27 03:45:19.000000
AHXNJUFPXABKNNHWCM7PWN4VDMXQ,3052,4.0,2013-02-06 03:09:53.000000
AETBK5QSZATY4BEDXHWIUDB6BHUA,3002,5.0,2019-03-30 17:31:54.250000
AGV6BYAY5X4TVVAUZQEC7JGFC36A,3024,5.0,2005-04-14 03:52:36.000000
AHS2JBCUSPKKYW4QBUZRK66EMXRA,3101,5.0,2018-05-29 08:54:01.808000
AHS2JBCUSPKKYW4QBUZRK66EMXRA,3098,5.0,2017-07-13 03:53:41.399000
AH2E4WODHQDPWRP6LA27IXDDIWTQ,3002,5.0,2015-01-07 05:26:51.000000
AEYVJAEKE2UGNCZQ7CXO4ZG4PWNQ,3071,5.0,2007-06-06 22:00:04.000000
AF5ERL6DA3STW2M3VUDZ2RHT2NBA,3168,5.0,2012-10-14 12:54:03.000000
AESN44ZCNAILX3AYBWAWTBMAULHA,3098,5.0,2015-08-22 05:19:07.000000
AHPWXOA56B3HVF2E6UBUHDJT3F2A,3071,5.0,2019-12-16 00:01:39.208000
AHVSMFNT7QVIURKZNU64FU6ZYUCA,3026,5.0,2019-07-06 12:26:35.828000
AGIWZUXKXHH642AWW2D5MZCJW2VQ,3017,5.0,2023-01-16 03:03:08.598000
AH4KYRJL2MEXHVPMHXU4ZXX4LRUQ,3098,5.0,2018-01-20 07:46:01.107000
AH35RYMTQSYAUYHJJICT2YVFCDRQ,3027,5.0,2019-05-09 00:08:50.029000
AF7QZ37YDJVA7DSCAVPOEI32JCOA,3106,5.0,2015-07-14 02:53:50.000000
AE3BHNRYBVH3JIIFBVGCIBWT4XAA,3071,3.0,2018-07-22 09:30:26.140000
AEM5YCWDGUAC4643S3ZSKNSARPJA,3098,3.0,2020-07-10 06:05:28.370000
AHUCHF4GWDIDLHZ4PLXSNAFE73SA,3142,5.0,2022-08-14 01:41:08.346000
AFDLDZAOYFGNR7WN6I6HCHAQIO6Q,3107,5.0,2013-10-21 21:48:43.000000
AEGOMK5S7FBZBXXTZMI2LEZ4ZKIA,3098,5.0,2015-12-21 05:55:17.000000
AEN2LXML2EQ5NRZNMBB2O4FASUEA,3098,1.0,2019-04-27 21:39:45.774000
AF4A3TPCUDF7DN63ITOAFBGGKJUA,3147,5.0,2017-09-08 21:51:47.526000
AE44BU2CTQ7OJJMI5DU67M2XDVVQ,3017,5.0,2019-01-14 01:29:13.354000
AHRHHQX3Q3CMDF3DRQABRJ2DC2MA,3152,5.0,2010-08-31 04:39:02.000000
AFQPUBTO2YRBOGM6G3UXUG5B4OIQ,3161,5.0,2017-05-12 19:36:20.000000
AF7DUXW2V76VDQOZPHB672K7C3PA,3017,5.0,2018-06-18 20:37:02.728000
AHBTCXBBAG5FHZ7QZ7K6SDHREIQQ,3140,1.0,2016-03-16 02:20:10.000000
AHBTCXBBAG5FHZ7QZ7K6SDHREIQQ,3140,1.0,2016-03-16 02:20:10.000000
AGMCAYYWOD735YUTITGSWHL6B2KQ,3000,2.0,2021-02-06 00:04:33.880000
AHCAVAFDKQN7AQGCXUFHRXN4GGEQ,3018,5.0,2003-06-11 10:40:18.000000
AHLDHI3RKKQK7SW2CRAFVIYNWOIA,3049,2.0,2001-10-06 02:47:10.000000
AGR23GQ772XEO5XCZ3UDPGUIVYOA,3062,5.0,2012-01-31 03:22:31.000000
AGGFWNHREBYP7VYUL4GI3LM3GMAA,3014,2.0,2004-10-26 12:52:20.000000
AFWV222VJUV5FAR2ANLDKJCFU5IA,3051,5.0,2011-05-03 06:55:12.000000
AEOEEVYQQRSJ2X4R3K5XKJTWHJPQ,3099,3.0,2016-03-04 00:53:31.000000
AEUKM32YAHXIAXPVDQPOZIAFTX7Q,3125,5.0,2020-01-31 06:07:50.065000
AEOCYXTR32KTWGT4X2NGYTMVWLJQ,3098,5.0,2017-11-07 20:36:43.698000
AFCYFCGCRFUNAQRAC7DDO3GLKNWA,3017,5.0,2018-09-17 02:12:05.013000
AGFMGSDM3D6PDVRKREVFHNFNHBLQ,3088,5.0,2014-03-19 17:53:14.000000
AF6FFW5PMJDVYI3WJ7EOEGC3MGMQ,3100,5.0,2017-08-04 22:05:40.519000
AF6I2Y2ZNSQWTDFM6C77KWXNWTVA,3142,5.0,2017-09-09 13:28:37.280000
AGEF5XNVRUED25RL34ILIJNBHVCA,3017,2.0,2016-02-22 21:46:40.000000
AGZDELGNZFFY5EC5NGROJEO3TIWQ,3129,5.0,2019-09-04 08:28:12.028000
AE4FR6VHXOM4YEYEBWVGARX7R2OA,3142,2.0,2018-07-18 08:08:21.830000
AHBQK6G3UQG672CSE7XQPGDDBVFQ,3098,5.0,2017-01-11 07:14:25.000000
AHCFCLER4YFIX5WKKAZ5KMJVVXKQ,3036,4.0,2014-10-03 22:07:18.000000
AHKXVMLAVQ5LUT6OXDFRLHHAG5SA,3142,5.0,2013-06-01 21:11:54.000000
AGYFZUBBPQYOJ2SEXUAHCML5EVQQ,3062,5.0,2013-05-26 10:50:36.000000
AEILQK44E72GGCDWXO2266W2SQ7A,3100,5.0,2016-11-24 01:57:32.000000
AGZQS5AG2AFO3BMK4CXRAYSDTJIA,3125,5.0,2018-04-30 01:58:14.811000
AFFXYHHVNDR4DXYV4RB7GNK7RIQA,3052,5.0,2012-02-14 19:30:33.000000
AHYQU5BE7GJFQ7Q35WW3BQZH5MLQ,3129,5.0,2018-01-21 23:27:25.693000
AFCWX6TKSUKY3XROXVDWNRAYGQ4Q,3071,5.0,2007-08-27 18:49:49.000000
AFCWX6TKSUKY3XROXVDWNRAYGQ4Q,3037,4.0,2000-07-16 01:17:38.000000
AGRMF74UK5VX2MZSFPH26NZZ6I4Q,3036,5.0,2019-12-25 00:39:34.059000
AEBDLQHGL7KES3E7BHVH4BRU6DHA,3142,1.0,2013-07-06 14:04:06.000000
AHPRUC3KAEXOLE4CISPYQU5JGAWA,3017,5.0,2022-07-11 13:10:57.211000
AFTSTY5KOBRHT352Y5WNDKJL5I7Q,3142,5.0,2015-09-09 21:53:10.000000
AHCY5INN5MEN2SZLPW6ERCMRRD5Q,3142,5.0,2015-09-18 00:21:26.000000
AFDEKNNHIYQY7YQ7O63ATVRSLNWQ,3062,2.0,2012-08-23 03:52:22.000000
AGGDIXLHZRQEOZ52W2MS55ZMQOYQ,3071,5.0,2014-11-25 23:51:54.000000
AF6467WJE7FUBKWTZPQEC3EF47XQ,3073,3.0,2009-04-25 02:21:58.000000
AFQBFND3RYCYY5PI5TOJ2HOL7C6Q,3000,5.0,2019-12-30 12:20:57.538000
AEO3BKLHCDML5ALRSHHTXYHVV6NQ,3142,5.0,2015-09-02 01:17:17.000000
AFK2ISY6GO5EKM53NUPDOK7SLE5Q,3140,5.0,2016-12-08 02:50:36.000000
AG7STN7WZJNKNIE7KA72PXUB7AQQ,3129,5.0,2018-02-20 03:53:26.096000
AFUCAVGHODXLI6VHIB2BAXQI6WJA,3131,4.0,2021-06-03 13:31:02.866000
AHGRAGB2RQFEUG5ASVKAOQJKFXQA,3098,5.0,2017-04-25 02:57:28.000000
AGCIHKVWDTZUMWR3C27IOQONDARA,3098,2.0,2019-06-05 12:48:01.847000
AGF2E7CB6VJDQELO2KUYSW4API6A,3101,5.0,2014-03-01 00:30:12.000000
AF7WOBC6FAABYOHMCBI6WZEDHDGA,3129,5.0,2018-06-17 21:55:16.785000
AGEFMHTHZLSFXTPLBRRU6YJRT6MA,3002,2.0,2016-09-27 03:40:20.000000
AFJZNVDVC3M27FBVUU5LPWXK5VMA,3094,4.0,2014-03-05 08:12:07.000000
AEN3CY7S6RQWCLQJATTJCUJOUYAA,3002,5.0,2016-09-22 09:03:16.000000
AFTVMTGCKZEWO7H53YN3INXBES6Q,3142,5.0,2020-01-13 00:41:01.447000
AGXWX5GW5Y366KEJOSKVSP6PDGWA,3033,4.0,2015-12-23 00:47:55.000000
AGKDEETACH5NAQ7RAPFNID7HN22Q,3147,5.0,2010-07-02 15:20:18.000000
AGKDEETACH5NAQ7RAPFNID7HN22Q,3071,5.0,2010-03-05 17:05:07.000000
AFXZXKVBKCNQ2SC2YLWORBNZG7VA,3062,5.0,2011-08-22 03:04:29.000000
AEPK2RMPNJANKXQ7J6S5TGDEZFXA,3017,4.0,2013-09-12 03:00:31.000000
AGWFCQ6UX7VDMYIVBA2V37SINCEQ,3051,5.0,2016-09-07 23:14:27.000000
AH27R7QUVHE3F72UTFFHUMCG2LQQ,3100,5.0,2021-07-11 06:59:31.000000
AFBD4KDVI7WCZR7JNHRCMUMZU2GA,3017,5.0,2021-12-21 11:48:00.904000
AEAXWMLUJVMQ6DIUMH75G4GRCVEA,3145,5.0,2015-05-25 00:41:00.000000
AHCWW5L7P4F67OEREGR3GNXZYBRQ,3090,5.0,2023-01-28 23:37:10.296000
AEH7RKIGIDOLA7NFYHKHOWCASKMQ,3117,5.0,2013-11-09 06:12:00.000000
AFR5TD3S5JP5I73PJR4EDZITQMHQ,3091,5.0,2020-11-06 03:58:16.989000
AH53ZBSOM7ZRSWR6RACMNAE32SZQ,3129,4.0,2022-02-01 00:06:10.580000
AG7HADAH7ZFBCFL5BMTCVUHKXOGQ,3017,1.0,2019-05-21 02:22:25.202000
AHJ2WEWWTPVHU6MANNJ3TQP64A4A,3002,5.0,2016-09-29 01:08:27.000000
AFFK7LYCL3WHQBHFEMR3OU323A5A,3142,3.0,2012-02-25 23:25:47.000000
AFVE5NXZ72UZTSTWQ7KJI47VJVSA,3002,5.0,2010-11-21 23:22:24.000000
AHWTVKDGBKAXZOQYJIHSUZFSYN4A,3040,5.0,2018-08-22 22:56:45.428000
AFA7EH2ORKYAJW74WNYR642BPRCA,3011,2.0,2014-07-22 06:53:44.000000
AEEPKRP5XHKNLL7CDRMAQSFOCRIQ,3098,5.0,2017-07-02 03:17:38.464000
AHTQ5AX755SUPQTHH52F53EYOLPQ,3129,5.0,2018-12-25 08:47:29.269000
AGXSHGTLBU5YIAQRDQO5EWTZHNAQ,3097,5.0,2020-02-28 06:38:20.040000
AE5JG2UIOQQFS7LCPIZR6JGMSFEQ,3051,5.0,2010-12-04 02:54:48.000000
AEY7WIJ4FET4JOBPSDMPEFIKEXLA,3150,5.0,2019-08-19 04:48:43.417000
